seed,task,consumer,metric,direction,full_method,ablation_method,full_value,ablation_value,full_advantage_normalized,positive_favors_full
29,simulated_future_workload_classification,minirocket,balanced_accuracy,higher,chronaris,chronaris_no_physics,0.5063829516701209,0.5433922039831992,-0.03700925231307828,True
29,simulated_future_workload_classification,minirocket,balanced_accuracy,higher,chronaris,chronaris_no_causal_mask,0.5063829516701209,0.503511471088111,0.002871480582009922,True
29,simulated_future_workload_classification,minirocket,balanced_accuracy,higher,chronaris,chronaris_single_scale_lag,0.5063829516701209,0.46452926791019794,0.04185368375992299,True
29,simulated_future_workload_classification,minirocket,brier_score,lower,chronaris,chronaris_no_continuous_evolution,0.6668910251071857,0.9474642948733235,0.28057326976613783,True
29,simulated_future_workload_classification,minirocket,brier_score,lower,chronaris,chronaris_no_physics,0.6668910251071857,0.6636555442870035,-0.0032354808201822127,True
29,simulated_future_workload_classification,minirocket,brier_score,lower,chronaris,chronaris_no_causal_mask,0.6668910251071857,0.7872132935106958,0.12032226840351012,True
29,simulated_future_workload_classification,minirocket,brier_score,lower,chronaris,chronaris_single_scale_lag,0.6668910251071857,0.7171178436666445,0.050226818559458875,True
29,simulated_future_workload_classification,minirocket,ece_10_bins,lower,chronaris,chronaris_no_continuous_evolution,0.2654648860493928,0.41790830009498364,0.15244341404559086,True
29,simulated_future_workload_classification,minirocket,ece_10_bins,lower,chronaris,chronaris_no_physics,0.2654648860493928,0.21892990857159778,-0.046534977477795,True
29,simulated_future_workload_classification,minirocket,ece_10_bins,lower,chronaris,chronaris_no_causal_mask,0.2654648860493928,0.3121119028682283,0.04664701681883554,True
29,simulated_future_workload_classification,minirocket,ece_10_bins,lower,chronaris,chronaris_single_scale_lag,0.2654648860493928,0.2919804931585225,0.026515607109129702,True
29,simulated_future_workload_classification,minirocket,macro_auprc,higher,chronaris,chronaris_no_continuous_evolution,0.5216068095570886,0.42784934737457664,0.09375746218251196,True
29,simulated_future_workload_classification,minirocket,macro_auprc,higher,chronaris,chronaris_no_physics,0.5216068095570886,0.5006254935800623,0.02098131597702635,True
29,simulated_future_workload_classification,minirocket,macro_auprc,higher,chronaris,chronaris_no_causal_mask,0.5216068095570886,0.45427974641604557,0.06732706314104303,True
29,simulated_future_workload_classification,minirocket,macro_auprc,higher,chronaris,chronaris_single_scale_lag,0.5216068095570886,0.4932215957970582,0.028385213760030392,True
