dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only,representation_family
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.3683351370851371,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.2107616341991342,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.21501608923483925,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.2925735144485144,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.4427427896177896,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,3.688168449197861,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.4933833049044031,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.5022210689780349,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.4171151163507975,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.29216434508617173,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.22071797132749146,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.31265277684346954,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.4904519221336656,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,2.8969594594594597,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_f1,0.25155437986231893,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,balanced_accuracy,0.36251859575063256,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_auprc,0.34368376925941163,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,brier_score,0.7288042124823434,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,ece_10_bins,0.1635582197147111,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,mae,0.2362836585380137,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,rmse,0.26726401459923976,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,spearman,0.12609956379855417,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,frame_macro_f1,0.2427667528599325,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.10,0.3595023521155487,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.25,0.2307975206642486,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.50,0.08867552569298892,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_1s,0.22450129272280006,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_2s,0.29852013114880765,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,edit_score,0.3725735346829097,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_detection_delay_s,4.2897727272727275,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,frame_macro_f1,0.26915743936095393,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.10,0.29271832161610606,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.25,0.1983655381766353,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.50,0.09604184555447133,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_1s,0.16985625018471381,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_2s,0.24066244065639383,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,edit_score,0.38157130698249114,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,vehicle_only,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_detection_delay_s,2.721125730994152,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,macro_f1,0.20749329897670563,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,balanced_accuracy,0.2582540812145522,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,macro_auprc,0.3310256577772359,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,brier_score,0.9399340840218343,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,ece_10_bins,0.38572274862478184,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,mae,0.24896578025072813,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,rmse,0.2898517461608626,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,spearman,-0.006456863809007053,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.3770067662082237,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.33415175540691017,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.2691049164166143,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.13369468584134833,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.19186034410677774,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.2511148286394163,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.2562669097435932,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,2.785904255319149,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.42084515177229365,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.43058506799916135,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.3404509454504616,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.20036751988909496,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.1705890002515067,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.27691249701618,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,naive_time_sync,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.45900922958214624,higher,available,,False,end_to_end_finetuned_v1
