dataset_id,variant_id,fused_dim,second_stream_role,second_stream_is_real_vehicle,evidence_role,fusion_route,lag_policy,causal_policy,lag_gate_mean,context_gate_mean,vehicle_gate_mean,causal_gate_mean,source_stage,status,task_name,model_name,split_strategy,seed,fold_index,test_group,sample_count,macro_f1,balanced_accuracy,rmse,mae,nrmse,top1,top3,top5,mrr,fold_skipped_reason,stage,track,evaluation_group,split_group
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_view_out,42.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.054054054054054,0.1081081081081081,0.1621621621621621,0.1398326607038888,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_view_out,42.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_view_out,17.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_view_out,17.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_view_out,29.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_view_out,29.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.1081081081081081,0.1621621621621621,0.1263394377512064,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_sortie_out,42.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_sortie_out,17.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,chronaris_v3_stream_role_fusion,leave_one_sortie_out,29.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_view_out,42.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.054054054054054,0.1081081081081081,0.1621621621621621,0.1398326607038888,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_view_out,42.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_view_out,17.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_view_out,17.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_view_out,29.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_view_out,29.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.1081081081081081,0.1621621621621621,0.1263394377512064,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_sortie_out,42.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_sortie_out,17.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,v3_no_role_gate,leave_one_sortie_out,29.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_view_out,42.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.054054054054054,0.1081081081081081,0.1621621621621621,0.1398326607038888,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_view_out,42.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_view_out,17.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_view_out,17.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_view_out,29.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37.0,,,,,,0.027027027027027,0.081081081081081,0.1351351351351351,0.1135563844276126,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,completed,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_view_out,29.0,2.0,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37.0,,,,,,0.027027027027027,0.1081081081081081,0.1621621621621621,0.1263394377512064,,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_sortie_out,42.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_sortie_out,17.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
,,,,,,,,,,,,,P35_private_v3_confirm,skipped,T3_paired_pilot_window_retrieval,v3_fixed_causal_lag,leave_one_sortie_out,29.0,1.0,20251002_单01_ACT-8_翼云_J16_12#01,0.0,,,,,,,,,,empty_train_or_test,,,,
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.5370370370370371,0.5859154929577465,,,,,,,,,confirm,objective,benchmark_only,subject_10
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,85.0,0.6416062104338986,0.7457746478873241,,,,,,,,,confirm,objective,benchmark_only,subject_11
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.4189319452477347,0.5056338028169014,,,,,,,,,confirm,objective,benchmark_only,subject_12
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.303030303030303,0.3286384976525822,,,,,,,,,confirm,objective,benchmark_only,subject_13
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.4597598001824681,0.5278560250391237,,,,,,,,,confirm,objective,benchmark_only,subject_14
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.3533333333333333,0.3701095461658841,,,,,,,,,confirm,objective,benchmark_only,subject_17
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,85.0,0.392250090876045,0.4219092331768388,,,,,,,,,confirm,objective,benchmark_only,subject_18
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,84.0,0.5060317460317459,0.4814814814814814,,,,,,,,,confirm,objective,benchmark_only,subject_19
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.8697110423116615,0.971830985915493,,,,,,,,,confirm,objective,benchmark_only,subject_21
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.4235104669887279,0.4676056338028169,,,,,,,,,confirm,objective,benchmark_only,subject_22
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.4471077021412592,0.4859154929577465,,,,,,,,,confirm,objective,benchmark_only,subject_23
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,85.0,0.3882367789978544,0.4769953051643192,,,,,,,,,confirm,objective,benchmark_only,subject_24
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.533625730994152,0.4814814814814814,,,,,,,,,confirm,objective,benchmark_only,subject_25
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,86.0,0.4214328717639976,0.4303599374021909,,,,,,,,,confirm,objective,benchmark_only,subject_26
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,81.0,0.5692855326722603,0.5783068783068783,,,,,,,,,confirm,objective,benchmark_only,subject_5
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,81.0,0.4037037037037037,0.4071428571428572,,,,,,,,,confirm,objective,benchmark_only,subject_6
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,87.0,0.6675925925925926,0.6384976525821596,,,,,,,,,confirm,objective,benchmark_only,subject_9
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,100.0,0.3082437275985663,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_10
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_11
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,80.0,0.4774774774774775,0.4444444444444444,,,,,,,,,confirm,objective,loft_only,subject_12
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,78.0,0.5291766586730615,0.5,,,,,,,,,confirm,objective,loft_only,subject_13
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,78.0,0.6041222459132907,0.6666666666666666,,,,,,,,,confirm,objective,loft_only,subject_14
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,64.0,0.5225225225225225,0.5,,,,,,,,,confirm,objective,loft_only,subject_17
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,64.0,0.2923976608187134,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_18
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,94.0,0.5341130604288499,0.5,,,,,,,,,confirm,objective,loft_only,subject_19
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,91.0,0.3055555555555555,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_21
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,91.0,0.5333333333333333,0.5,,,,,,,,,confirm,objective,loft_only,subject_22
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_23
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_24
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,52.0,0.4545454545454546,0.4444444444444444,,,,,,,,,confirm,objective,loft_only,subject_25
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,51.0,0.5124183006535947,0.5,,,,,,,,,confirm,objective,loft_only,subject_26
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,99.0,0.5352977286678944,0.5,,,,,,,,,confirm,objective,loft_only,subject_5
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,99.0,0.5352977286678944,0.5,,,,,,,,,confirm,objective,loft_only,subject_6
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,100.0,0.4051480051480052,0.3888888888888889,,,,,,,,,confirm,objective,loft_only,subject_9
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,187.0,0.4402737047898338,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_10
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,165.0,0.3783206106870229,0.6,,,,,,,,,confirm,objective,combined,subject_11
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,166.0,0.3050108932461873,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_12
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,164.0,0.3010033444816053,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_13
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,165.0,0.514317235845745,0.5277777777777778,,,,,,,,,confirm,objective,combined,subject_14
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,150.0,0.4343283582089552,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_17
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,149.0,0.2998760842627013,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_18
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,178.0,0.5616615067079463,0.5333333333333333,,,,,,,,,confirm,objective,combined,subject_19
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,177.0,0.4501732501732502,0.4463875640346229,,,,,,,,,confirm,objective,combined,subject_21
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,178.0,0.4162312783002438,0.4121621621621621,,,,,,,,,confirm,objective,combined,subject_22
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,155.0,0.3,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_23
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,154.0,0.4634320881637326,0.4545454545454546,,,,,,,,,confirm,objective,combined,subject_24
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,138.0,0.5040446304044631,0.5,,,,,,,,,confirm,objective,combined,subject_25
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,137.0,0.4864404153107082,0.4722222222222222,,,,,,,,,confirm,objective,combined,subject_26
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,180.0,0.5222986748216106,0.5395161290322581,,,,,,,,,confirm,objective,combined,subject_5
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,180.0,0.4822905429701545,0.548431899641577,,,,,,,,,confirm,objective,combined,subject_6
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,187.0,0.3977256574271499,0.4060509554140127,,,,,,,,,confirm,objective,combined,subject_9
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.5256876456876457,0.5812206572769952,,,,,,,,,confirm,objective,benchmark_only,subject_10
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,85.0,0.4821616391097648,0.5978873239436621,,,,,,,,,confirm,objective,benchmark_only,subject_11
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.6396396396396397,0.5859154929577465,,,,,,,,,confirm,objective,benchmark_only,subject_12
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.6066318419259596,0.5693792383933229,,,,,,,,,confirm,objective,benchmark_only,subject_13
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.5761358524516419,0.5239436619718311,,,,,,,,,confirm,objective,benchmark_only,subject_14
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.377933177933178,0.5312989045383412,,,,,,,,,confirm,objective,benchmark_only,subject_17
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,85.0,0.5902356902356902,0.6555033907146584,,,,,,,,,confirm,objective,benchmark_only,subject_18
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,84.0,0.5135387488328664,0.5138236828377674,,,,,,,,,confirm,objective,benchmark_only,subject_19
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.8454392323005462,0.9162754303599372,,,,,,,,,confirm,objective,benchmark_only,subject_21
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.4284413218839448,0.5112676056338028,,,,,,,,,confirm,objective,benchmark_only,subject_22
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.4258478828015251,0.4350547730829421,,,,,,,,,confirm,objective,benchmark_only,subject_23
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,85.0,0.4465164465164465,0.5671361502347417,,,,,,,,,confirm,objective,benchmark_only,subject_24
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.5795781399808245,0.5370370370370371,,,,,,,,,confirm,objective,benchmark_only,subject_25
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,86.0,0.6101063829787234,0.6199791340636411,,,,,,,,,confirm,objective,benchmark_only,subject_26
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,81.0,0.5505115089514067,0.6058201058201058,,,,,,,,,confirm,objective,benchmark_only,subject_5
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,81.0,0.3546296296296296,0.3607142857142857,,,,,,,,,confirm,objective,benchmark_only,subject_6
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,87.0,0.5288706739526411,0.6411580594679186,,,,,,,,,confirm,objective,benchmark_only,subject_9
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,100.0,0.3082437275985663,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_10
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_11
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,80.0,0.3087248322147651,0.3333333333333333,,,,,,,,,confirm,objective,loft_only,subject_12
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,78.0,0.5291766586730615,0.5,,,,,,,,,confirm,objective,loft_only,subject_13
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,78.0,0.5091787439613527,0.5,,,,,,,,,confirm,objective,loft_only,subject_14
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,64.0,0.4876285793716986,0.5,,,,,,,,,confirm,objective,loft_only,subject_17
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,64.0,0.5225225225225225,0.5,,,,,,,,,confirm,objective,loft_only,subject_18
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,94.0,0.5341130604288499,0.5,,,,,,,,,confirm,objective,loft_only,subject_19
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,91.0,0.4967466071760549,0.5,,,,,,,,,confirm,objective,loft_only,subject_21
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,91.0,0.4967466071760549,0.5,,,,,,,,,confirm,objective,loft_only,subject_22
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_23
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,69.0,0.5252525252525252,0.5,,,,,,,,,confirm,objective,loft_only,subject_24
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,52.0,0.561631139944393,0.6111111111111112,,,,,,,,,confirm,objective,loft_only,subject_25
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,51.0,0.4790069368382621,0.5,,,,,,,,,confirm,objective,loft_only,subject_26
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,99.0,0.5352977286678944,0.5,,,,,,,,,confirm,objective,loft_only,subject_5
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,99.0,0.6196038598273236,0.6111111111111112,,,,,,,,,confirm,objective,loft_only,subject_6
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,100.0,0.4782608695652174,0.4444444444444444,,,,,,,,,confirm,objective,loft_only,subject_9
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,187.0,0.4402737047898338,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_10
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,165.0,0.4208037825059101,0.5499999999999999,,,,,,,,,confirm,objective,combined,subject_11
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,166.0,0.4617088338018571,0.4559523809523809,,,,,,,,,confirm,objective,combined,subject_12
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,164.0,0.4300847457627119,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_13
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,165.0,0.514317235845745,0.5277777777777778,,,,,,,,,confirm,objective,combined,subject_14
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,150.0,0.4343283582089552,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_17
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,149.0,0.4294025157232704,0.4242424242424242,,,,,,,,,confirm,objective,combined,subject_18
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,178.0,0.451403435274403,0.5401766004415011,,,,,,,,,confirm,objective,combined,subject_19
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,177.0,0.4259803921568628,0.4166666666666667,,,,,,,,,confirm,objective,combined,subject_21
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,178.0,0.3997648442092886,0.3888888888888889,,,,,,,,,confirm,objective,combined,subject_22
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,155.0,0.298932384341637,0.3333333333333333,,,,,,,,,confirm,objective,combined,subject_23
nasa_csm,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,154.0,0.4941798941798942,0.5072150072150072,,,,,,,,,confirm,objective,combined,subject_24
